Date,Region,Latitude,Longitude,Population,Population_Density,Avg_Age,Poverty_Index,Rainfall_mm,Temperature,Humidity,AQI,Water_Quality,Vaccination_Coverage,Hospital_Access_km,Bed_Capacity,Doctor_Ratio,Mobility_Index,Mosquito_Index,Disease_Cases,Disease_Type,Mortality_Rate,Health_Posts,Misinformation_Index,Sentiment,Previous_Outbreak,Emergency_Response_Time,AI_Risk_Score,Risk_Level
2025-05-14,Borno,9.5146,11.1123,4541012,2706,23.7,0.87,307.0,27.8,60.0,28,67.1,91.5,14.7,336,0.86,80.0,100,329,COVID-19,7.25,295,98.9,-0.18,1,7.4,58.2,High
2025-05-15,Lagos,11.8571,4.6249,3486459,1451,34.9,0.29,299.4,24.8,71.4,57,67.4,68.9,29.5,934,2.86,2.6,100,329,COVID-19,9.44,242,10.0,-0.9,0,10.7,45.4,Medium
2025-05-16,Kaduna,9.9578,7.0832,3161096,644,38.0,0.52,249.6,23.8,67.0,80,72.6,44.5,26.5,1645,2.71,73.3,94.0,375,Cholera,11.86,117,57.0,-0.17,1,14.9,74.7,High
2025-05-17,Delta,6.154,14.3356,471279,2998,33.2,0.38,124.1,26.1,65.5,178,61.0,79.0,20.2,1649,2.0,48.4,56.6,249,Cholera,52.83,291,50.1,-0.99,1,17.9,64.4,High
2025-05-18,Lagos,13.3408,13.2407,3898027,710,28.4,0.93,106.1,25.0,63.2,67,52.9,70.1,3.4,650,1.53,99.8,51.1,205,Dengue,5.26,98,28.8,-0.42,1,1.0,44.5,Medium
2025-05-19,Oyo,5.8662,5.1286,1859282,4889,33.1,0.54,193.7,25.8,40.3,85,80.6,41.8,28.0,1366,3.28,13.4,59.1,218,Dengue,11.72,186,62.4,0.55,0,3.4,48.1,Medium
2025-05-20,Anambra,7.5986,14.329,2614129,233,23.5,0.94,131.8,28.7,94.4,87,55.9,47.1,18.8,241,0.7,94.8,74.7,253,Lassa Fever,9.68,382,31.1,0.58,0,9.2,59.1,High
2025-05-21,FCT,11.7087,6.3573,4351110,3180,29.0,0.65,103.9,33.2,37.4,242,83.0,21.2,19.2,1539,1.37,70.9,53.2,347,Dengue,7.97,230,39.1,-0.38,1,18.6,86.3,Critical
2025-05-22,Kano,7.7529,13.9319,611044,2815,23.5,0.35,146.5,19.7,74.6,33,84.7,60.1,21.3,818,2.92,19.0,70.5,239,COVID-19,39.11,2,28.2,-0.36,0,3.8,34.6,Medium
2025-05-23,Oyo,10.8536,7.9673,3640524,4539,28.6,0.91,214.5,30.2,47.8,226,89.8,88.2,16.8,1642,0.32,81.5,67.6,242,COVID-19,6.65,28,24.8,0.76,0,11.9,57.3,High
2025-05-24,Lagos,5.5082,13.0266,837810,4617,29.4,0.3,175.0,34.4,94.9,203,78.6,55.4,14.1,1764,0.96,54.0,95.9,395,Malaria,47.15,494,57.9,-0.7,1,16.3,84.7,Critical
2025-05-25,Rivers,11.3302,14.1083,3500843,3667,31.2,0.82,150.9,31.7,35.4,210,62.1,27.6,12.4,1320,0.78,82.9,56.3,295,Malaria,8.43,259,93.8,-0.81,0,23.2,76.6,Critical
2025-05-26,Oyo,5.1705,11.555,3226307,903,36.3,0.8,294.0,18.3,86.8,121,52.5,66.3,25.1,172,1.74,7.2,100,355,Lassa Fever,11.0,479,87.4,0.91,1,12.0,63.1,High
2025-05-27,Kano,5.8771,14.0051,3050105,4533,34.5,0.45,380.7,20.8,33.9,30,78.4,50.5,21.4,1480,1.85,45.3,100,385,COVID-19,12.62,260,30.5,0.05,1,20.0,62.0,High
2025-05-28,Kano,8.4064,13.4936,3480684,1492,21.9,0.37,133.3,25.9,86.1,148,46.3,21.6,20.9,1287,2.04,42.5,67.5,340,Dengue,9.77,496,45.5,0.55,1,13.8,67.3,High
2025-05-29,Kano,10.7105,11.26,3164394,1559,35.2,0.85,280.5,26.4,42.9,22,78.1,40.7,2.7,1136,3.37,9.0,85.1,377,Malaria,11.91,305,30.1,0.8,1,4.7,46.7,Medium
2025-05-30,Enugu,8.2244,7.369,2080431,4264,23.2,0.15,232.8,35.1,79.8,51,86.5,23.3,4.7,718,0.98,61.5,93.5,385,Malaria,18.51,289,48.4,1.0,1,14.7,65.2,High
2025-05-31,Kano,5.4561,9.7992,454947,83,26.5,0.87,124.9,32.5,30.4,36,89.1,79.1,7.0,1997,0.27,52.5,36.8,87,Cholera,19.12,288,63.1,-0.38,1,1.7,21.7,Low
2025-06-01,Delta,9.1227,10.4487,263561,3758,35.5,0.47,381.1,32.1,86.4,206,56.3,91.3,2.8,1195,1.26,72.4,100,386,COVID-19,146.46,346,76.7,-0.85,0,12.2,87.3,Critical
2025-06-02,Rivers,12.6073,3.1744,409856,327,31.4,0.57,63.6,29.3,74.0,85,53.4,79.2,3.7,1851,2.72,2.1,61.9,262,Cholera,63.92,157,60.5,-0.95,1,2.5,44.2,Medium
2025-06-03,Lagos,13.3492,7.3008,1317714,409,28.3,0.98,338.5,18.5,70.0,239,60.2,95.8,5.6,213,0.49,46.3,100,382,Lassa Fever,28.99,83,32.3,-0.75,1,15.9,84.8,Critical
2025-06-04,Kano,4.5913,13.5807,3443829,4534,37.5,0.19,251.6,35.1,36.9,100,58.9,84.7,15.2,643,0.8,70.7,89.5,240,Cholera,6.97,356,90.1,-0.28,0,3.7,65.1,High
2025-06-05,Enugu,4.4279,4.0563,1480692,1689,20.5,0.77,145.7,26.4,36.7,166,73.0,85.7,6.3,1667,2.44,46.8,48.1,200,Lassa Fever,13.51,323,41.3,0.13,0,8.5,45.1,Medium
2025-06-06,Oyo,9.0382,8.8852,3808576,3521,26.5,0.9,381.3,23.3,79.2,143,63.5,80.6,2.0,1234,2.68,48.0,100,371,Malaria,9.74,220,0.6,0.41,1,12.0,64.2,High
2025-06-07,Kano,7.6969,7.4891,2603198,1390,32.9,0.07,276.1,28.0,45.6,30,58.9,66.8,28.6,734,0.81,16.3,86.9,293,Cholera,11.26,361,95.4,0.41,0,11.0,60.0,High
2025-06-08,Enugu,9.1939,14.5825,1353139,2563,24.2,0.98,354.4,37.5,64.4,161,56.8,50.3,25.3,911,2.27,32.4,100,404,COVID-19,29.86,497,54.6,0.19,0,10.5,70.5,High
2025-06-09,Enugu,6.1912,3.0407,3477841,975,31.5,0.13,229.3,22.2,88.7,54,54.6,33.3,18.0,947,0.35,82.2,100,359,Dengue,10.32,123,2.4,0.77,0,22.4,54.4,High
2025-06-10,FCT,5.6334,6.6136,257957,4883,35.7,0.54,126.7,20.7,64.0,170,80.1,68.7,8.1,22,3.45,64.8,67.1,275,Dengue,106.61,16,33.6,0.56,0,1.4,60.6,High
2025-06-11,Oyo,13.9293,6.7157,98893,2184,30.3,0.08,237.7,19.0,54.2,108,53.4,65.9,27.0,824,2.99,80.1,88.7,325,Malaria,328.64,48,94.5,0.69,1,21.3,79.2,Critical
2025-06-12,Delta,11.1741,11.8411,3333454,3505,30.5,0.09,60.2,35.8,54.4,59,74.8,51.5,1.2,759,0.26,36.8,34.9,217,COVID-19,6.51,493,32.0,0.96,1,6.7,38.3,Medium
2025-06-13,Kaduna,9.6393,3.2176,497425,4695,32.9,0.24,392.4,37.0,67.9,122,94.7,94.2,6.6,1564,0.59,19.2,100,357,Malaria,71.77,391,59.7,0.35,1,7.3,72.7,High
2025-06-14,Kaduna,8.4061,13.4671,106801,1826,37.2,0.42,309.2,25.7,83.1,165,72.7,48.6,7.9,1474,1.46,30.0,100,403,Dengue,377.34,372,29.3,-0.35,1,21.5,75.6,Critical
2025-06-15,Borno,6.5562,14.0384,2445024,4301,38.2,0.08,362.6,27.1,93.8,159,65.9,76.1,15.1,1281,0.99,13.9,100,368,Dengue,15.05,404,13.5,0.51,0,7.5,60.0,High
2025-06-16,Lagos,4.3201,12.2421,4620829,1005,26.9,0.7,330.6,24.0,34.0,70,59.6,25.3,6.2,1626,1.37,87.3,95.0,395,Dengue,8.55,62,76.0,0.17,1,14.9,67.0,High
2025-06-17,Delta,13.9749,4.8742,2232781,1725,32.8,0.05,289.8,22.2,63.6,236,99.5,90.8,0.9,1792,2.14,42.0,100,317,Malaria,14.2,469,39.2,-0.52,0,13.9,67.2,High
2025-06-18,Oyo,4.8729,9.5187,181646,413,25.7,0.36,216.1,21.4,83.6,107,43.0,33.4,21.1,1475,1.86,51.5,100,351,Dengue,193.23,181,95.5,-0.75,0,14.2,66.9,High
2025-06-19,FCT,8.886,5.1517,4737465,2231,39.5,0.93,269.3,37.1,50.1,138,93.6,86.4,25.6,1922,2.49,49.0,83.7,319,Malaria,6.73,155,95.7,0.48,1,19.7,70.5,High
2025-06-20,Oyo,9.4493,11.5803,2614509,1645,20.5,0.36,86.1,23.2,79.6,226,70.9,25.5,10.9,548,1.69,30.6,65.0,302,Malaria,11.55,74,22.2,-0.48,1,11.1,58.1,High
2025-06-21,Borno,10.6541,14.1682,815954,1830,32.4,0.98,194.5,22.3,76.6,24,98.8,89.8,7.3,1266,1.13,40.6,85.2,276,Dengue,33.83,472,88.6,-0.77,1,16.0,45.9,Medium
2025-06-22,Kaduna,13.2279,3.4975,128059,1942,31.6,0.24,360.5,23.3,55.4,250,83.0,48.9,7.4,414,1.97,72.7,100,417,Cholera,325.63,365,23.1,-0.0,1,11.7,87.1,Critical
2025-06-23,Oyo,9.1153,8.8755,3222697,2805,20.0,0.95,318.2,30.4,97.7,92,83.2,44.1,4.6,262,3.48,68.0,100,443,Malaria,13.75,374,3.4,-0.16,1,12.2,73.9,High
2025-06-24,Anambra,11.6258,5.3805,3748423,2896,37.5,0.74,206.5,32.2,37.8,182,99.7,91.1,25.3,1112,0.49,42.1,74.3,305,Dengue,8.14,254,42.2,0.96,1,23.3,63.4,High
2025-06-25,Borno,9.2126,6.6898,4424224,3816,35.2,0.68,25.8,36.4,33.4,124,91.5,77.5,3.7,1517,1.65,6.8,28.5,148,Lassa Fever,3.35,264,21.8,-0.07,0,5.2,35.3,Medium
2025-06-26,Anambra,6.7614,14.6529,4050684,978,24.9,0.72,119.0,19.9,42.5,76,86.1,44.3,9.4,39,0.9,76.4,47.8,239,Lassa Fever,5.9,30,14.9,0.1,1,19.7,49.4,Medium
2025-06-27,Anambra,12.4317,9.6756,3357640,587,19.2,0.25,67.8,34.3,90.5,61,92.6,64.4,12.5,579,0.61,51.7,56.2,169,COVID-19,5.03,38,45.0,0.52,0,20.7,37.2,Medium
2025-06-28,Enugu,6.9143,11.156,1966665,1283,19.7,0.8,329.7,26.5,94.9,120,60.5,95.4,18.0,231,2.9,62.0,100,351,Cholera,17.85,45,53.0,-0.5,1,13.5,74.2,High
2025-06-29,Anambra,7.5247,12.8141,3359373,2628,36.4,0.3,124.0,37.5,52.7,157,76.3,89.8,29.0,998,2.79,84.2,56.0,237,Malaria,7.05,350,77.4,0.62,1,14.5,65.9,High
2025-06-30,Anambra,9.2963,12.4994,1798903,1101,27.6,0.28,293.3,30.5,68.4,36,99.7,56.0,17.6,1567,3.43,55.7,100,354,Lassa Fever,19.68,73,1.2,-0.57,1,19.1,56.5,High
2025-07-01,Lagos,7.6209,9.997,3793633,1006,39.8,0.82,390.1,28.6,78.8,135,50.4,62.5,17.0,890,1.71,12.5,100,411,Dengue,10.83,421,51.7,-0.9,1,13.2,70.8,High
2025-07-02,Enugu,6.8318,6.8031,4580462,1034,35.3,0.91,256.0,26.2,97.9,178,54.9,26.4,6.7,906,3.11,57.6,100,391,Cholera,8.54,465,55.9,0.23,0,3.6,80.8,Critical
2025-07-03,Rivers,7.9231,4.9534,3914992,2458,22.8,0.12,2.7,31.0,90.1,181,51.8,74.1,17.3,579,2.69,88.4,39.0,153,Cholera,3.91,202,13.6,0.44,0,1.1,49.5,Medium
2025-07-04,Kano,9.6721,7.3515,4780900,490,19.8,0.12,369.0,24.4,91.0,59,82.3,55.3,25.4,556,0.66,35.8,100,342,Dengue,7.15,52,67.1,-0.41,0,10.7,55.6,High
2025-07-05,Rivers,4.4856,7.0581,4321816,3925,33.3,0.34,304.7,28.0,81.5,77,52.8,74.9,16.9,1175,1.48,86.3,100,356,Dengue,8.24,107,33.3,0.09,1,20.5,71.9,High
2025-07-06,Rivers,12.8606,8.2385,519719,4589,28.6,0.59,111.5,18.1,96.6,57,90.2,42.5,26.3,485,2.61,32.0,78.3,262,Malaria,50.41,390,79.7,0.59,0,22.1,54.2,High
2025-07-07,Enugu,5.4207,11.1839,4188369,4843,39.2,0.19,393.0,23.0,59.8,34,95.8,26.6,7.3,861,2.06,79.5,100,366,Lassa Fever,8.74,230,64.9,-0.14,0,12.5,57.4,High
2025-07-08,Lagos,12.3334,13.359,2620947,2793,27.1,0.28,146.2,28.5,74.8,57,69.8,71.9,12.5,1462,1.02,25.9,69.1,238,Dengue,9.08,89,43.4,0.1,0,5.7,40.3,Medium
2025-07-09,Rivers,8.5798,3.2467,751944,2591,29.1,0.47,346.6,19.4,93.8,170,73.5,55.8,1.7,1300,0.14,16.8,100,435,Malaria,57.85,295,11.9,-0.46,1,1.9,79.8,Critical
2025-07-10,Rivers,7.8117,7.5287,2914245,4736,21.0,0.63,350.8,28.6,41.5,143,42.5,91.8,19.0,1958,2.86,7.5,100,272,Malaria,9.33,290,30.3,0.91,0,16.2,60.1,High
2025-07-11,Kaduna,13.5881,6.8046,4612695,3827,39.4,0.95,113.9,31.7,49.3,10,75.3,46.0,24.2,1824,1.97,29.4,45.6,162,Cholera,3.51,478,12.2,0.49,0,13.6,23.3,Low
2025-07-12,Rivers,9.4565,11.6749,2653805,3671,39.7,0.31,259.2,28.2,61.3,68,45.0,30.5,6.4,1931,0.18,77.0,91.1,310,Lassa Fever,11.68,219,64.0,-0.43,0,13.9,69.1,High
2025-07-13,Lagos,4.3399,3.464,3869226,2937,34.7,0.26,290.2,19.3,33.6,168,65.8,52.1,2.3,483,1.98,25.3,93.7,345,Malaria,8.92,340,81.1,0.09,0,6.8,74.1,High
2025-07-14,Kano,12.2603,5.7029,3533265,3244,35.0,0.89,267.2,33.6,55.4,211,92.7,65.0,28.3,1340,1.32,85.5,93.1,330,Cholera,9.34,388,6.9,-0.36,0,22.7,64.2,High
2025-07-15,Kaduna,4.7415,13.8751,2182928,1201,38.2,0.05,268.3,30.9,31.8,204,87.4,71.8,11.5,863,2.03,80.7,90.7,370,COVID-19,16.95,456,67.1,-0.36,1,4.9,79.7,Critical
2025-07-16,Lagos,12.0915,12.9438,2437182,2823,20.6,0.57,294.3,33.5,32.6,135,49.4,35.7,20.5,1941,1.36,21.5,81.9,363,Cholera,14.89,499,49.7,-0.74,1,21.6,64.0,High
2025-07-17,Lagos,10.909,13.3535,3556394,3503,29.3,0.5,151.0,19.4,36.0,40,51.9,34.2,16.6,1811,0.53,58.1,58.9,235,Dengue,6.61,48,5.8,-0.67,0,4.0,36.6,Medium
2025-07-18,Oyo,9.5767,9.2829,2263663,984,20.1,0.22,388.4,30.0,53.3,239,52.6,80.8,9.0,1671,2.23,47.9,100,412,Cholera,18.2,109,73.3,0.16,1,16.5,82.0,Critical
2025-07-19,Kano,8.0176,10.5387,1765858,3881,36.0,0.22,92.7,34.6,95.4,61,70.2,70.4,19.1,1474,2.67,33.2,66.5,245,COVID-19,13.87,245,7.6,0.46,1,11.8,35.5,Medium
2025-07-20,FCT,4.1505,14.9245,341967,2208,27.3,0.39,341.6,34.1,73.6,79,60.3,43.3,29.4,1000,1.55,90.5,100,358,Cholera,104.69,384,14.8,-0.13,0,7.9,68.9,High
2025-07-21,Anambra,7.5331,13.6391,2357550,72,21.5,0.03,312.8,30.9,44.8,174,95.9,69.3,5.1,1625,2.45,70.3,100,333,Cholera,14.12,32,92.8,-0.49,0,1.9,76.4,Critical
2025-07-22,Rivers,9.8195,8.6665,4237389,4818,28.4,0.92,71.4,29.8,67.8,185,42.0,42.2,2.1,757,1.58,4.7,43.8,204,Malaria,4.81,291,26.0,-0.71,0,18.8,43.7,Medium
2025-07-23,Enugu,13.8828,9.0151,2599750,3420,28.2,0.97,360.8,32.2,62.1,183,59.3,69.5,20.3,849,2.17,75.7,100,386,Cholera,14.85,29,58.2,0.9,1,4.8,80.8,Critical
2025-07-24,Kano,12.2042,12.7371,3627997,598,29.2,0.45,119.6,18.5,92.3,37,98.8,91.8,20.8,175,1.29,65.1,75.4,174,COVID-19,4.8,59,49.7,0.98,0,22.4,37.7,Medium
2025-07-25,Anambra,4.4573,4.6047,3125513,4142,21.3,0.63,284.6,32.7,79.7,184,56.9,93.8,5.7,630,1.92,49.6,100,324,Malaria,10.37,39,7.0,-0.18,0,6.3,55.8,High
2025-07-26,Kaduna,13.4099,13.7497,2058217,3090,20.7,0.87,335.2,26.5,88.8,239,71.3,53.7,4.0,1401,0.47,63.4,100,440,Lassa Fever,21.38,27,13.2,-0.53,1,1.6,83.4,Critical
2025-07-27,FCT,8.4275,7.1113,4991727,4478,29.0,0.48,326.6,21.5,50.2,173,48.4,77.6,16.3,1030,3.23,12.5,98.8,345,Malaria,6.91,193,46.3,-0.04,0,2.3,59.4,High
2025-07-28,Anambra,12.8933,8.376,1493947,2946,24.2,0.49,108.3,23.7,40.6,110,71.4,87.7,20.4,366,3.14,40.6,47.9,201,COVID-19,13.45,78,2.3,-0.15,1,22.2,32.3,Medium
2025-07-29,Kano,12.3532,10.8122,3724556,1902,36.5,0.03,150.6,34.2,39.5,34,71.8,25.1,19.0,1893,1.8,83.3,63.2,238,COVID-19,6.39,185,20.4,-0.22,0,4.8,39.9,Medium
2025-07-30,Kano,10.7841,10.3588,2873295,1541,39.8,0.33,118.5,36.0,37.0,135,75.2,93.1,15.2,1632,3.14,85.0,43.8,174,Malaria,6.06,452,72.6,0.86,0,1.3,59.3,High
2025-07-31,Enugu,12.0227,9.0558,153234,1201,34.0,0.12,58.0,26.2,80.4,136,68.8,39.8,10.8,276,2.68,94.6,45.2,163,Lassa Fever,106.37,202,90.5,0.86,0,23.1,57.9,High
2025-08-01,Oyo,5.1596,9.8968,4751160,3071,29.3,0.33,294.1,32.1,31.7,41,65.5,52.8,1.7,145,2.14,59.7,88.2,308,Dengue,6.48,83,11.8,-0.41,0,10.4,48.3,Medium
2025-08-02,Rivers,4.1589,9.1988,2615415,3640,29.4,0.6,273.6,32.1,76.6,160,74.9,32.6,4.5,1048,2.94,7.2,100,371,Dengue,14.19,227,32.6,-0.97,0,23.3,63.2,High
2025-08-03,Kano,13.9029,14.6999,1526270,4454,30.7,0.74,192.2,30.3,59.4,248,68.4,64.3,0.8,1342,2.71,3.0,84.7,344,COVID-19,22.54,443,0.7,0.81,1,6.6,60.7,High
2025-08-04,Anambra,7.0275,4.7448,4617112,1209,22.0,0.67,332.3,28.3,46.3,101,90.7,28.6,20.8,1880,2.49,37.9,100,400,COVID-19,8.66,474,44.2,-0.88,0,23.2,63.3,High
2025-08-05,FCT,10.2625,6.1181,2485383,2927,25.3,0.93,85.1,32.3,67.8,117,83.0,58.5,26.6,413,0.42,16.1,53.5,207,Dengue,8.33,357,20.9,0.91,0,19.2,43.6,Medium
2025-08-06,Anambra,4.4222,14.743,1953346,2810,31.7,0.37,135.1,27.4,52.7,103,59.0,29.6,9.1,1448,0.81,74.4,61.3,326,Lassa Fever,16.69,148,40.0,0.47,1,21.7,55.7,High
2025-08-07,Delta,8.627,6.3571,3480305,849,24.5,0.39,378.2,36.4,51.4,87,42.8,90.8,5.1,336,1.11,11.4,100,358,Malaria,10.29,166,90.8,-0.01,1,21.3,59.2,High
2025-08-08,Delta,4.4474,5.0804,2716544,3399,39.6,0.6,67.9,20.1,80.1,103,92.7,98.7,22.5,1959,2.25,99.6,51.1,141,Lassa Fever,5.19,321,66.2,0.04,0,9.8,54.7,High
2025-08-09,FCT,10.8176,3.6002,403164,547,25.7,0.24,170.8,35.1,86.4,16,70.7,85.1,4.5,384,2.35,60.3,92.4,223,Cholera,55.31,492,31.2,-0.67,0,19.4,44.0,Medium
2025-08-10,FCT,4.2454,10.7053,4608547,3225,20.4,0.23,358.7,24.2,95.5,80,50.4,67.4,15.3,334,2.65,13.9,100,343,Lassa Fever,7.44,369,26.9,0.37,0,23.3,62.5,High
2025-08-11,Kano,13.8,13.8548,2004919,4219,31.9,0.92,155.9,26.4,59.0,123,45.5,42.1,26.3,1295,3.02,26.8,76.7,357,Cholera,17.81,244,55.7,-0.76,1,23.1,72.4,High
2025-08-12,FCT,9.4749,6.2307,536310,613,21.6,0.08,128.4,30.6,79.9,138,76.3,23.0,29.2,543,2.57,16.4,63.9,278,Cholera,51.84,166,82.6,-0.58,0,16.1,56.0,High
2025-08-13,Kaduna,5.0247,10.3086,3635734,1069,24.0,0.6,194.2,20.6,50.4,32,94.7,58.1,26.1,1079,1.35,2.8,73.6,219,Malaria,6.02,124,33.9,0.19,0,14.4,28.9,Medium
2025-08-14,Lagos,4.7247,3.0695,618030,236,32.1,0.22,391.6,32.3,56.0,130,98.0,50.4,28.8,662,1.58,6.4,100,397,Dengue,64.24,284,83.0,-0.41,1,7.2,69.9,High
2025-08-15,Oyo,6.54,13.4467,2284133,3570,25.7,0.39,319.0,28.4,47.3,182,83.5,63.1,9.2,1332,3.41,86.4,100,347,Lassa Fever,15.19,482,54.2,-0.43,0,1.5,77.2,Critical
2025-08-16,Oyo,13.1198,4.2614,1223962,1524,36.7,0.97,93.3,36.5,41.7,61,93.9,70.7,6.9,949,2.87,60.0,44.6,208,Lassa Fever,16.99,387,5.1,0.81,1,1.9,41.3,Medium
2025-08-17,Kaduna,6.9367,14.1694,3415361,1675,39.0,0.38,119.4,36.1,65.9,138,78.7,86.5,27.2,1147,2.07,12.7,71.4,267,Cholera,7.82,105,93.5,-0.12,1,20.3,53.6,High
2025-08-18,Delta,9.3962,5.5192,245978,4587,39.5,0.31,237.3,20.9,35.8,239,83.1,52.0,26.9,318,1.28,13.3,80.5,313,Lassa Fever,127.25,65,35.9,-0.91,0,7.8,65.5,High
2025-08-19,Oyo,9.9367,12.5024,3468581,1699,31.1,0.58,93.2,19.0,39.2,179,40.3,62.2,25.7,1933,0.46,18.3,48.8,204,Dengue,5.88,493,37.4,-0.52,0,11.1,52.1,High
2025-08-20,Rivers,13.4264,12.4318,4375720,2492,36.0,0.85,359.8,21.3,33.3,98,72.4,39.9,29.7,1955,2.29,51.0,100,382,COVID-19,8.73,31,28.0,0.37,0,10.0,72.2,High
2025-08-21,Kaduna,7.0964,10.0383,2997848,4842,23.3,0.55,159.3,32.1,67.5,179,69.7,66.3,12.5,1700,0.7,23.7,81.5,286,Dengue,9.54,386,2.1,0.34,1,3.7,52.7,High
2025-08-22,Lagos,10.225,11.1312,3579914,1950,37.2,0.86,193.9,37.1,79.6,111,83.4,68.8,27.4,1332,0.34,20.0,92.2,320,COVID-19,8.94,280,23.4,-0.93,0,4.8,49.9,Medium
2025-08-23,Oyo,9.8536,14.3552,2661658,168,37.1,0.28,180.9,21.6,61.1,167,45.7,27.0,10.4,473,0.44,89.5,67.9,327,Cholera,12.29,401,43.1,0.49,1,18.2,68.0,High
2025-08-24,Borno,5.0227,4.5736,371383,4284,25.5,0.28,322.3,30.4,71.9,168,83.9,34.7,19.6,655,0.29,41.0,100,410,Lassa Fever,110.4,383,11.0,-0.13,0,11.8,76.5,Critical
2025-08-25,Lagos,7.812,8.7362,2250883,300,39.3,0.96,356.4,20.1,95.6,142,86.7,22.1,20.0,1212,0.85,41.0,100,439,COVID-19,19.5,201,95.5,0.53,1,7.9,88.6,Critical
2025-08-26,Delta,6.5667,5.4694,4359108,3207,20.6,0.42,151.9,23.6,80.7,140,69.4,46.8,23.8,923,1.93,9.3,80.9,323,Cholera,7.41,56,90.1,0.82,1,1.5,73.0,High
2025-08-27,Lagos,4.4492,7.6356,383770,4665,26.3,0.55,251.9,22.9,34.6,128,76.6,34.4,8.9,250,0.39,80.1,71.2,297,Malaria,77.39,112,67.7,-0.42,0,19.7,67.9,High
2025-08-28,Anambra,7.6859,13.0789,4517987,1156,25.4,0.33,366.6,34.7,79.8,237,63.2,97.1,21.8,1907,1.35,46.9,100,340,Malaria,7.53,389,98.3,0.56,0,19.5,83.4,Critical
2025-08-29,Lagos,4.3334,7.7298,1048294,4375,36.1,0.28,181.9,24.1,94.9,75,94.8,92.5,27.6,990,1.52,19.6,83.3,235,Malaria,22.42,371,1.9,-0.59,0,23.9,41.1,Medium
2025-08-30,Lagos,11.7936,7.9563,1126752,4851,36.3,0.94,362.1,27.5,84.1,98,83.3,41.6,13.2,1675,2.12,57.2,100,371,COVID-19,32.93,63,0.2,0.64,0,18.2,67.9,High
2025-08-31,Oyo,10.2697,9.8195,1707131,1401,32.8,0.14,7.4,36.3,57.2,240,57.3,51.0,6.8,1684,2.35,70.7,21.6,190,Dengue,11.13,148,36.0,-0.73,0,8.5,52.4,High
2025-09-01,FCT,6.9187,12.8378,2561747,4999,35.3,0.35,231.9,21.8,73.0,80,85.3,51.8,21.1,844,2.19,88.6,100,331,Malaria,12.92,410,68.3,-0.75,0,11.1,70.2,High
2025-09-02,Oyo,12.1616,6.7531,4439300,1346,29.4,0.89,269.9,37.4,91.0,13,93.8,31.0,22.8,561,0.96,70.4,100,323,Cholera,7.28,471,95.6,0.43,0,5.0,59.0,High
2025-09-03,FCT,6.3058,8.4512,390061,4669,32.2,0.51,293.5,28.7,68.5,27,85.8,70.3,29.1,997,2.08,50.1,100,274,Dengue,70.25,323,95.8,-0.06,0,10.2,50.5,High
2025-09-04,Kano,11.5444,6.2712,4830420,3646,18.9,0.14,299.6,34.2,35.8,182,51.9,48.0,9.0,1079,0.43,72.3,85.2,402,COVID-19,8.32,494,97.2,0.63,1,3.0,90.9,Critical
2025-09-05,Borno,5.7869,5.524,1621663,4564,21.3,0.24,207.1,29.1,81.6,36,47.7,42.4,20.8,1750,0.43,47.2,95.9,382,Cholera,23.56,394,36.4,-0.39,1,18.4,64.9,High
2025-09-06,Enugu,12.8636,14.6402,848487,4689,30.1,0.12,255.8,36.2,95.4,208,68.1,30.0,8.9,1350,0.5,79.3,100,433,Cholera,51.03,484,74.3,-0.09,1,16.4,86.5,Critical
2025-09-07,Kano,12.8389,7.0097,4123150,934,35.1,0.48,123.1,20.4,91.7,98,41.9,87.4,10.9,208,0.39,85.3,70.2,256,COVID-19,6.21,84,79.0,0.69,1,15.8,59.8,High
2025-09-08,Oyo,5.3988,4.928,4790539,4886,20.9,0.06,167.8,26.8,54.8,219,45.8,52.2,22.3,804,2.37,73.9,79.3,344,COVID-19,7.18,33,72.1,-0.97,1,6.9,79.9,Critical
2025-09-09,Kaduna,9.3789,11.2923,285372,3963,35.9,0.5,110.9,18.4,61.8,145,56.0,43.9,8.6,1908,0.3,40.4,56.3,284,Lassa Fever,99.52,283,86.3,0.31,0,16.8,68.1,High
2025-09-10,Rivers,4.1136,10.002,1485057,4406,35.8,0.78,80.0,34.8,49.2,101,67.3,32.6,25.4,1073,0.59,78.0,50.1,267,Dengue,17.98,490,6.7,-0.35,1,6.4,51.8,High
2025-09-11,Delta,8.045,4.6577,2429745,4574,26.1,0.31,370.5,20.4,95.1,186,47.6,81.3,7.9,301,1.74,72.9,100,380,Lassa Fever,15.64,35,22.4,-0.19,1,18.4,82.4,Critical
2025-09-12,Oyo,10.7199,4.3331,3123862,3056,30.2,0.02,300.2,35.5,74.5,141,81.3,26.5,15.3,1582,0.88,74.8,100,394,Lassa Fever,12.61,484,6.7,0.34,0,14.6,66.5,High
2025-09-13,FCT,8.5676,11.5028,2370647,2530,30.6,0.48,181.3,30.6,90.1,201,76.2,81.7,2.7,1253,2.49,65.6,94.2,354,Lassa Fever,14.93,125,74.6,-0.66,1,4.6,87.9,Critical
2025-09-14,Oyo,10.5686,3.2804,1823761,3063,21.3,0.61,287.9,23.6,38.2,43,54.9,42.3,8.4,536,3.33,55.7,89.9,339,Dengue,18.59,285,47.7,0.34,0,19.1,63.2,High
